date,district,rain_mean,rain_max,rain_min,ante_15d,Flood occurrences
1998-11-29,KAPCHORWA,0.197308964118647,0.7487704157829285,0.0,11.823148098031721,False
1998-11-30,KAPCHORWA,0.1525233846512131,0.857210099697113,0.0,9.826848326655456,False
1998-12-01,KAPCHORWA,0.1501402073447474,1.4022157192230225,0.0,9.236821159295783,False
1998-12-02,KAPCHORWA,0.1338318633938439,1.0334129333496094,0.0,8.929523878627343,False
1998-12-03,KAPCHORWA,0.1709248728246139,0.8902148008346558,0.0,8.662636363482052,False
1998-12-04,KAPCHORWA,0.1683997931513599,1.1257765293121338,0.0,8.471089723623878,False
1998-12-05,KAPCHORWA,0.0690783628478928,0.6756551861763,0.0,7.675623413069772,False
1998-12-06,KAPCHORWA,0.2094431095049083,0.6885492205619812,0.0,7.387872075403804,False
1998-12-07,KAPCHORWA,0.3842111168596299,2.199383020401001,0.0,7.38881286517443,False
1998-12-08,KAPCHORWA,2.145978673353273,4.858715057373047,0.558313250541687,8.361102324017512,False
1998-12-09,KAPCHORWA,0.0826958587106438,0.3524434268474579,0.0,8.368661413505013,False
1998-12-10,KAPCHORWA,0.2294013122190255,0.9558853507041932,0.0,5.9375670557218125,False
1998-12-11,KAPCHORWA,0.0956767605228828,1.0660587549209597,0.0,5.617802192123366,False
1998-12-13,KAPCHORWA,1.2740626955190772,2.272538661956787,0.4857199192047119,5.958697074729004,False
1998-12-14,KAPCHORWA,0.2915327640573467,2.6836328506469727,0.0,6.052920874667703,False
1998-12-15,KAPCHORWA,0.3127182942893019,2.589895725250244,0.0,6.213115784305792,False
1998-12-16,KAPCHORWA,0.2900279919910917,1.1807347536087036,0.0,6.353003568952136,False
1998-12-17,KAPCHORWA,0.5968507959784056,9.24019718170166,0.0,6.816022501536699,False
1998-12-18,KAPCHORWA,10.910047750406507,25.25737953186035,0.0,17.555145379118592,False
1998-12-19,KAPCHORWA,16.10531668117552,28.111892700195312,0.0,33.49206226714276,False
1998-12-20,KAPCHORWA,1.2412971049244412,3.9525303840637207,0.0,34.664281009219295,False
1998-12-21,KAPCHORWA,0.0920185342844023,0.3872468173503876,0.0,34.5468564339988,False
1998-12-22,KAPCHORWA,0.0971236490339733,0.3924798965454101,0.0,34.25976896617314,False
1998-12-23,KAPCHORWA,0.1190089114233638,0.3506153523921966,0.0,32.23279920424323,False
1998-12-24,KAPCHORWA,0.0565338990764462,0.2876424491405487,0.0,32.20663724460903,False
1998-12-25,KAPCHORWA,0.0565338990764462,0.2876424491405487,0.0,32.03376983146645,False
1998-12-26,KAPCHORWA,0.2022126056871143,0.9201167225837708,0.0,32.14030567663068,False
1998-12-27,KAPCHORWA,0.2736993980798206,1.0780956745147705,0.0067165838554501,31.91898497500326,False
1998-12-28,KAPCHORWA,0.6150554647517498,1.130903959274292,0.1111647710204124,31.259977744235933,False
1998-12-29,KAPCHORWA,0.0412277591509012,0.2611656785011291,0.0,31.009672739329485,False
1998-12-30,KAPCHORWA,0.0054573074515241,0.0477769896388053,0.0,30.70241175249171,False
1998-12-31,KAPCHORWA,0.0364053259741416,0.2449510991573333,0.0,30.448789086474758,False
1999-01-01,KAPCHORWA,0.0257001920043112,0.1212407648563385,0.0,29.877638482500664,False
1999-01-02,KAPCHORWA,0.0225553331857893,0.0952234268188476,0.0,18.990146065279944,False
1999-01-08,KAPCHORWA,7.396555587069471,10.983565330505373,4.63228178024292,10.410345141646248,False
1999-01-09,KAPCHORWA,2.644072484977949,4.511209487915039,1.188319444656372,12.997883727547752,False
1999-01-10,KAPCHORWA,17.44396316147667,26.65119743347168,7.986791610717773,30.23963428333731,False
1999-01-11,KAPCHORWA,1.6828667210179118,6.299479961395264,0.0104144169017672,31.6488016062754,False
1999-01-12,KAPCHORWA,3.5317800159620356,7.893519401550293,0.3000214993953705,34.565526157485685,False
1999-01-13,KAPCHORWA,2.5724504543905855,5.328052997589111,0.0437291525304317,37.09674885272537,False
1999-01-14,KAPCHORWA,0.3451305463484155,0.8364667296409607,0.016379902139306,37.436422091622255,False
1999-01-15,KAPCHORWA,3.6501689413200182,11.167179107666016,0.1001144498586654,41.050185706968136,False
1999-01-16,KAPCHORWA,0.2758530129356479,4.726776599884033,0.0,41.30033852789947,False
